0,【#绥芬河市首批10名输入病例出院#】4月21日，经过医护人员的精心治疗，黑龙江绥芬河市首批10名输入病例治愈出院，其中轻型确诊患者2人，无症状感染者8人。绥芬河市人民医院院长杨翠红据介绍，这批患者出院后，绥芬河市人民医院在院患者已减至34人。#聚焦新冠肺炎疫情#L新京报我们视频的秒拍视频,https://imgaliyuncdn.miaopai.com/images/7jw7JM42JtZMxyrGvhZPos3yjwjkeuPq75DVoQ___ZJGJ_4.jpg
0,【#哈尔滨各小区疫情防控升级#：禁止非本社区人员车辆进入，租户还需提供租房协议】4月22日，黑龙江哈尔滨市出台《关于进一步强化新冠肺炎疫情防控措施的意见》。各小区防疫人员严守入口，人员进入必须扫龙江健康码、测温、戴口罩，非本小区人员和车辆不得入内，如是租户还需提供租房协议。#哈尔滨禁止非本社区人员车辆进入#@一手Video L一手video的秒拍视频 收起全文d,https://imgaliyuncdn.miaopai.com/images/7TWHsYMkmTwq1dufn1ABjHoShzZvh5cJX~spBA___JJzm_4.jpg
0,【#瑞典王妃加入抗疫前线# 在医院做医疗助理】4月20日，外媒报道称瑞典索菲亚王妃加入抗击新冠病毒一线工作。她暂时放下皇室工作，在一家医院做医疗助理，主要负责消毒设备、清洁和在厨房帮忙。在加入瑞典皇室前，她曾从事模特工作。2015年，她与菲利普王子成婚，婚后二人育有两个孩子。#聚焦新冠肺炎疫情# @新京报我们视频 L世面的秒拍视频 收起全文d,https://imgaliyuncdn.miaopai.com/images/8Hzu2qPAKXJ1qYbcgg8NWvgAdOxjdMSSS0rdRA___XqAc_4.jpg
0,肺炎#新冠肺炎##特朗普解封# @环球时报 【美国赌城市长坚持重开经济 CNN记者：你真无知】#美国新型肺炎疫情# 当地时间22日，美国拉斯维加斯市市长卡罗琳·古德曼（Carolyn Goodman）接受CNN采访。期间，古德曼坚称要重新开放经济，而CNN记者安德森·库珀提出质疑，提到中国广州市疾病预防控制中心的研究文章，并展示了文章中的一张配图，试图向古德曼解释病毒传播的严重性。然而，古德曼似乎并不在意，仅用轻描淡写的口吻称，“这又不是中国，这是内华达州拉斯维加斯市。”被打断数次的库珀脱口而出“哦，好吧，那可真无知。”（《环球时报》三缺二视频组）@这视频 L这视频的秒拍视频 2美国·拉斯维加斯 收起全文d,https://imgaliyuncdn.miaopai.com/images/8TsbJoOTRFKcElndq-VfecY84vocvMN6pzON7w___NYpY_4.jpg
1,"#印尼民众扮超级英雄在街头宣传防疫#【蜘蛛侠来啦！#印尼人扮超级英雄上街宣传防疫#】据外媒4月21日报道，印度尼西亚望加锡市的一群活动家和超级英雄粉丝在街头扮成灭霸、蜘蛛侠和死侍等超级英雄，希望可以借此提供公众对新冠肺炎病毒的认识。另据中新网报道，印度尼西亚卫生部21日通报，该国新冠肺炎确诊病例比前一天增加375例，累计达7135例；累计死亡616例。@沸点国际
O一天新增375例 印尼超级英雄组团上街宣传新冠肺炎防控知识
L沸点国际的秒拍视频 收起全文d",https://imgaliyuncdn.miaopai.com/images/abujDbU~duhmmyVdFxCzBTeKvPRXz5nGu1Svig___~bxa_4.jpg
0,【美国急诊科医生怕带病毒回家住树屋隔离：能离家人近一点】#美国急诊医生住树屋隔离# 美国男子杰森·巴恩斯是得克萨斯州南部一家医院的急诊科医生，最近正在诊治新冠肺炎患者。想到可能会把病毒带回家，巴恩斯夫妇有些害怕。为了避免传染给孩子们，妻子詹娜建议巴恩斯去住酒店，但他不想离家人们太远，最简单的方法似乎就是在自家后院孩子们玩耍的树屋进行隔离。树屋里木板床、食物、水、简易小冰箱、厕所应有尽有，甚至还有空调。孩子们牺牲了玩耍的地方，但安全系数上升了。尽管居住条件有些简陋，但巴恩斯表示，和家人在一起才是最重要的。L全球眼News的秒拍视频 收起全文d,https://imgaliyuncdn.miaopai.com/images/aig3ZTOmzlH1DuiiQUjyI1gmCGmrGmCaVxmI~A___C1yU_4.jpg
0,【#卫生大臣称英国处于疫情顶峰#：要确保不出现第二个顶峰】4月22日，英国卫生大臣在议会上称，英国疫情已达顶峰。他表示，放松和改变社交限制前要确保达到5项指标，包括：每日死亡人数持续下降、感染率不断降低和确保不会出现第二个顶峰等。目前，英国已确诊超13万例，死亡超1.8万例。#聚焦新冠肺炎疫情# L世面的秒拍视频 收起全文d,https://imgaliyuncdn.miaopai.com/images/ajNuxdztIgH3x-OmA~X42v-QzMId-kjL3qS2PQ___aQdz_4.jpg
-1,【#英国民众送别因新冠殉职医生#】4月21日，英国一名矫形外科医生不幸感染新冠病毒殉职后，数千名医疗系统工作人员出来为他送行。他们献上掌声送别他最后一程，当地民众也站在路两旁鼓掌，掌声持续了三分钟之久。#聚焦新冠肺炎疫情#@世面 L世面的秒拍视频,https://imgaliyuncdn.miaopai.com/images/aUyvwvgjem~GVnyeqN9bIcfYTaKTZv3XDCqbIg___vjwI_4.jpg
0,【#美国首例死亡病例提前了#：提前三周 均为社区传播】4月21日，美国发现早在2月初已出现至少两例新冠肺炎死亡病例，比2月29日确认的首例约早三周。两患者分别于2月6日、17日在家中病逝。尸检后，两人的样本被送至美国疾病控制与预防中心（CDC）。当日加州当局收到CDC消息，确认两人均呈新冠病毒阳性。当局认为两人均为社区传播病例，并称这一发现意义重大，意味着病毒2月初已开始在社区传播。#聚焦新冠肺炎疫情#@世面 L世面的秒拍视频 收起全文d,https://imgaliyuncdn.miaopai.com/images/bMvGXkJsPPJmlY8h0EuakotlENHJL4ycoCPKRQ___k0XE_4.jpg
0,【#澳大利亚游说多国对中国疫情早期应对搞“国际调查”# 耿爽：政治操弄】近日澳大利亚总理莫里森称支持就中国在新冠肺炎疫情早期应对情况展开独立调查，并游说德国、法国、新西兰等国领导人支持相关调查。22日，澳大利亚外长佩恩发表署名文章称澳将在“国际调查”中发挥领导作用。4月23日，外交部发言人耿爽主持例行记者会。耿爽表示，澳大利亚方面提议的所谓独立调查实际上是在搞政治操弄，干扰国际疫情防控合作，不得人心。L海客新闻的秒拍视频 收起全文d,https://imgaliyuncdn.miaopai.com/images/cf6v9FNRMSTEN9toPgbmYrBpEqXNU9JjtoOZtA___9Ot9_4.jpg
1,【在美中餐馆为战“疫”人员提供免费“爱心餐” 愿中美携手共克时艰】受新冠肺炎疫情影响，3月16日起，美国芝加哥餐厅全面取消堂食，很多餐馆都选择暂停营业。而几家中餐馆却选择继续营业，为战“疫”一线工作人员免费制作并派送午晚工作餐。近日，行动发起者、美中餐饮业联合会主席胡晓军在接受采访时告诉记者，在得知一线工作人员就餐存在困难时，他改变了关停餐馆的决定。L中新视频的秒拍视频 收起全文d,https://imgaliyuncdn.miaopai.com/images/CGrNEUyJMr~m0fzeOxEwrbjbBpbbdROIJOj3EA___RyO~_4.jpg
0,#关注新冠肺炎#【新冠病毒是否会常态化流行？专家:可能性有，但发生概率比较低】中国科学院微生物研究所研究员施一23日表示，关于新冠病毒是否会像流感病毒一样常态化流行，有专家认为，这种可能性有，但是发生概率比较低。流感病毒具有高变异性、高传染性的特点，目前没有发现新冠病毒具有流感病毒这么高的变异性，因此常态化的可能性不太大。也有专家认为新冠病毒传播能力高，已有四种冠状病毒为季节性流行，新冠病毒形成季节性流行，有一定的可能性。但无论发展趋势如何，我们相信事在人为，疾病防治技术的发展、有效药物的发现，新冠疫苗的成功研发，必将帮助人类取得抗击疫情的最终胜利。（任思雨）@中新视频 L中新视频的秒拍视频 收起全文d,https://imgaliyuncdn.miaopai.com/images/Dho~BzSeaot10-mEijkn6Z5Nv0cB1F3nVXy3ng___E5oN_4.jpg
0,【#大批医护人员在白宫外示威# 喊话特朗普政府：你们没能保护好美国人】当地时间4月21日，大批美国医护人员在白宫外示威，抗议在疫情下，他们工作时得不到足够保护，示威者表示“如果不能保护医护人员，他们又怎能去保护病人呢? ”他们喊话特朗普政府，甚至大声读出，至今死于新冠肺炎的医护人员的名字。@海客新闻L海客新闻的秒拍视频 收起全文d,https://imgaliyuncdn.miaopai.com/images/dJIXhG8FePjPCTphl5AX3XDJbqYADAGu4LQ2Zg___34XD_4.jpg
0,#美国新冠肺炎确诊超84万例##特朗普签署暂停移民入境行政令#当地时间22日晚，美国总统特朗普在白宫疫情简报会上表示，他签署了暂停移民入境美国的行政命令。特朗普表示，暂停移民入境的行政令是“一个非常强有力的命令”，他将在60天后对其进行评估，然后他可能会改变它的运作方式，他也可能会延长这一行政令。据约翰斯·霍普金斯大学数据，截至美东时间22日16:38，美国新冠肺炎确诊病例为842319例，死亡46399例。L中新视频的秒拍视频 收起全文d,https://imgaliyuncdn.miaopai.com/images/DmeZvrIb5yX9X5iaP0xPt3egrEVb~4fKrFtG3Q___i5bt_4.jpg
1,#万众一心抗击新冠肺炎# 【曾支援武汉50天！#援鄂护士返岗第一天忙到腿肿#，患者大爷竖大拇指感谢】4月21日，江苏淮安市中医院呼吸与危重症科护士长徐星星返回阔别已久的科室复工，此前她到武汉支援50天。同事看到第一眼心疼她消瘦了很多，第一天回科室需要熟悉新的病人，她一天下来走肿了脚。L一手video的秒拍视频 收起全文d,https://imgaliyuncdn.miaopai.com/images/e9rSNcG~1UFEzmuvKnzLJGc9UjURKYLAmA06bQ___zz1m_4.jpg
0,【走下赛场踏上抗疫战场，这些体坛人士临时“改行”】随着新冠肺炎疫情在全球的蔓延，全球主流体育赛事陷入停摆。疫情之下，多名体坛人士临时“改行”，化身白衣战士投入抗疫战斗。斯诺克裁判奥利弗-马特尔在急诊科接诊大量病人、澳大利亚女子曲棍球队守门员瑞秋-林奇做回了护士、阿根廷柔道奥运冠军保拉-帕雷托以骨科医生的身份回到医院……L梨视频体育的秒拍视频 收起全文d,https://imgaliyuncdn.miaopai.com/images/ehs16B~Zz13NEPj3Z0ejaSjfc0Pv4djP2liBwA___jNSe_4.jpg
0,【北京学校将迎高三生复课 4月24日前确保各项开学准备全部达标】4月23日，第90场北京市新冠肺炎疫情防控工作新闻发布会召开。北京市教委新闻发言人李奕在会上表示，目前北京高三年级的开学准备工作全面完成，正在进行深化开学演练。北京市100%学校开学的生活饮用水管理是符合要求的，99％以上学校用电、用气等各项后勤保障工作到位。对个别问题要在4月24日之前全部完成整改，各项准备工作达到100%达标。（北青报记者 蒋若静 武文娟 史晨枫 编辑 常伟琦）L青流视频的秒拍视频 收起全文d,https://imgaliyuncdn.miaopai.com/images/EJQKZ3qcnbGsCPvNGDCfX8pPE4QOf2zQrADCUw___QACp_4.jpg
1,#宁夏身边事#【在宁夏抗疫的美国“洋中医”：中国人都夸他针灸技术好！】#新冠疫情里的洋中医# 来自美国的约翰·卡里是宁夏小有名气的“洋中医”。新冠肺炎疫情暴发后，约翰没有回美国，而是选择留在宁夏医科大学附属回医中医医院继续坐诊，针灸技术也获得了好评，不少患者慕名前来就诊。他还通过网络和患者展开交流。疫情期间，与中国携手抗疫的还有留在上海的马来西亚心理医师苏靓巡，以及在温州医科大学附属第二医院儿科接诊的南非医生辛成乐。L全球眼News的秒拍视频 收起全文d,https://imgaliyuncdn.miaopai.com/images/F3ki3bYbpu2xUmy383dvZihOAiU-VF3r9PPNOg___rPFU_4.jpg
0,【美国男子曾发帖“不因怕病毒就不出门” 一个月后感染新冠死亡】#美国男子发帖要自由后感染新冠死亡# 近日，美国俄亥俄州一名曾在社交网站发帖称“不怕病毒，要自由”的男子，在感染新冠肺炎后死亡。据了解，该男子3月份曾发帖对居家隔离规定表达不满，宣称“政府无权阻止自己想要的生活，要自由。”#全球疫情# @北京时间直播 L北京时间直播的秒拍视频 收起全文d,https://imgaliyuncdn.miaopai.com/images/FgiFTBsf-BrTod9YcyYnHioudKLPK-8BiKcNwg___PrFT_4.jpg
-1,#聚焦新冠肺炎# 【#浙江21人哄抬熔喷布价格被抓#】4月23日，浙江省公安厅通报一起哄抬价格售卖熔喷布案件。不法分子通过囤积居奇、投机涨价、买空卖空等方式牟取暴利。东阳警方抓获犯罪嫌疑人21名，收缴劣质熔喷布8.89吨。案件涉案金额2000余万元，该案正在进一步侦办中。L新京报我们视频的秒拍视频,https://imgaliyuncdn.miaopai.com/images/finsOhfU03Ay8cV3ipmX12ys8Caw-3Fh6~jDpA___nDwO_4.jpg
0,【景区扎堆 饭店排队 专家：我们还没到歇口气的时候】刚刚过去的清明小长假，一组景区内人山人海、摩肩接踵的画面，让黄山景区走上了舆论的风口浪尖。对此，全国新冠肺炎医疗救治专家组成员、上海市公共卫生临床中心教授卢洪洲表示，如果说从现在开始，本土的感染者清零，那么到了5月1日小长假，老百姓们可以放心一些。但是现在情况是还存在输入性病例，所以还是要限制人流、限制客流，要注意社交距离。而作为内地疫情最严重的城市，武汉自4月1日以来，每天都报告有数十例的新增无症状感染者。有专家表示，现在恰恰在疫情的变化期，我们还没到歇口气的时候。L看看新闻Knews的秒拍视频 收起全文d,https://imgaliyuncdn.miaopai.com/images/fkM3wgtfdQQS~FFFtmhM3RuUel7IwvKs5kGv3g___lsld_4.jpg
-1,#新冠肺炎阻击战# 【抗疫护士长时隔87天抱到女儿，曾隔空看女儿跳舞却不敢抱】4月20日，东莞一位抗疫护士结束隔离回家，自大年三十上一线开始，她已经离家87天。期间女儿曾来隔离酒店门口，站在两米外为她跳舞庆生，她说当时看到女儿却不敢抱，感觉很心酸，回家一开门孩子就冲过来抱住了自己。L一手video的秒拍视频 收起全文d,https://imgaliyuncdn.miaopai.com/images/-gCU1LPckyFlyXOYzKlx2K2WMm1ohSmORW8ayw___xl82_4.jpg
0,【新冠病毒会攻击全身血管？今冬疫情二次暴发？#疫情五大热点解答#】荷兰一项血清研究结果显示，在新冠肺炎流行地区的康复者中，只有2%~3%的人产生抗体，非流行地区的抗体形成率约为10%；美国国家科学院发表的报告指出，气温、湿度升高很难对控制疫情带来积极影响，美国疾控中心及韩国卫生部门都预测冬季新冠肺炎疫情可能会二次爆发……戳视频↓新冠肺炎疫情五大热点问题，答案都在这。（来源：小央视频）L小央视频的秒拍视频 收起全文d,https://imgaliyuncdn.miaopai.com/images/gl~uVg8TqHCB46uuc3MVbxHybNJ59TIa7pH3VA___N7I6_4.jpg
0,【#谭德塞称新冠病毒将与人类长期共存#：我们还有很长的路要走】#周刊君与你共同战疫# 当地时间22日，世卫组织总干事谭德塞表示，目前世卫组织已收到近250万新冠肺炎病例报告，不同地区的疫情趋势也不同。大部分西欧国家疫情已稳定或有下降趋势，非洲、中南美洲、东欧等地区虽然确诊病例不多，但疫情处于上升趋势，大部分国家仍处于新冠肺炎流行初期。谭德塞指出，新冠病毒将与我们长期共存，还有很长的路要走。（海外网） L海客新闻的秒拍视频 收起全文d,https://imgaliyuncdn.miaopai.com/images/gnT5~gNYKk-eCWw4839FOefUao33MMAI8KwdbA___CT_3_4.jpg
0,【#斯坦福大学前校长因新冠肺炎去世# 最后几日在养老院抗击病魔】4月21日，美国斯坦福大学第八任校长唐纳德·肯尼迪因感染新冠病毒离世，享年88岁。1980年，肯尼迪担任斯坦福大学第八任校长，任期达12年。斯坦福校方称，肯尼迪为该校转型成美国顶尖研究型大学奠定了基础。#聚焦新冠肺炎疫情#@新京报我们视频 L世面的秒拍视频 收起全文d,https://imgaliyuncdn.miaopai.com/images/GXqe79tr49TLk0p0ayCnf3WTaLjaNJywEIyQwg___7W3__4.jpg
0,"【保持社交距离 #缅甸足球场变露天菜市场#】据法新社4月22日报道，缅甸城市勃固把Nattalin小镇的足球场变成了一个巨大的露天菜市场，使食品供应商可以有更多空间卖货，也可以在疫情期间保持一定的距离，以防止新冠肺炎的传播。@沸点国际
L沸点国际的秒拍视频",https://imgaliyuncdn.miaopai.com/images/GXXTWw9vJBbf0EDk-gsip0kbg6rh73mRjk0Exw___0-ED_4.jpg
0,【#马达加斯加推出草药饮料治新冠#】4月20日，马达加斯加总统宣布正式推出一款针对新冠肺炎的草药饮料，宣称该饮料能有效预防治疗新冠，并在“7天内起作用”，目前已经治好了2名患者。法新社报道称，这种饮料由当地一种蒿属植物提炼而来，这种植物已经被证实对治疗疟疾有效。#聚焦新冠肺炎疫情#@新京报我们视频 L世面的秒拍视频 收起全文d,https://imgaliyuncdn.miaopai.com/images/hovU1lId9Z~4KS6vl1oXkhYX5z3Glv-sa4JcRQ___vzs9_4.jpg
